landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.668510913848877,0.8105632662773132,-7.707536724410602e-07,0.6461467146873474,0.7193315625190735,-0.05519993603229523,0.6647462248802185,0.6151058673858643,-0.08094743639230728,0.6828609704971313,0.5430256128311157,-0.09708099067211151,0.7024949789047241,0.4711047112941742,-0.10547783225774765,0.786399781703949,0.6401644945144653,-0.0612940788269043,0.6888041496276855,0.6742870211601257,-0.09620238095521927,0.6534830927848816,0.696872353553772,-0.11388693004846573,0.6686708927154541,0.6991718411445618,-0.1258266419172287,0.8091292381286621,0.7251627445220947,-0.05223824828863144,0.6914252042770386,0.7573157548904419,-0.08117155730724335,0.666358470916748,0.7508552074432373,-0.08506590873003006,0.6906837224960327,0.7326348423957825,-0.08838240057229996,0.8073402643203735,0.807645857334137,-0.04902565851807594,0.6987987756729126,0.8240286111831665,-0.07991126924753189,0.6759862303733826,0.8119860291481018,-0.06812357157468796,0.699438214302063,0.7954467535018921,-0.05873040109872818,0.7938833236694336,0.87571120262146,-0.05198724940419197,0.7122753262519836,0.8837597966194153,-0.07842425256967545,0.688262939453125,0.8721634745597839,-0.07508990168571472,0.7010815739631653,0.8588216304779053,-0.06918083131313324,thumbs_up
0.6493839621543884,0.77166748046875,-4.1690904595270695e-07,0.6721788644790649,0.6614507436752319,-0.04258696362376213,0.7126938700675964,0.5620452761650085,-0.063274085521698,0.7528484463691711,0.4961552023887634,-0.0772797241806984,0.8028125166893005,0.4514971375465393,-0.08372455090284348,0.7792723178863525,0.6300984025001526,-0.05049687623977661,0.6605108976364136,0.558648407459259,-0.09295688569545746,0.6491819620132446,0.5902405977249146,-0.1163548156619072,0.6855431199073792,0.6233680248260498,-0.1289011538028717,0.7617561221122742,0.7129379510879517,-0.048851821571588516,0.623801589012146,0.6362250447273254,-0.08017171919345856,0.632133960723877,0.6602300405502319,-0.08407115191221237,0.6793113946914673,0.6829008460044861,-0.08646746724843979,0.7271778583526611,0.7878736853599548,-0.053865283727645874,0.5989092588424683,0.7161207795143127,-0.08589784055948257,0.6116690635681152,0.7244974970817566,-0.07501614093780518,0.6551046967506409,0.7401728630065918,-0.06426597386598587,0.6858669519424438,0.8512871861457825,-0.06424197554588318,0.5865809321403503,0.792622447013855,-0.08941135555505753,0.601312518119812,0.7887355089187622,-0.08906818926334381,0.6399028897285461,0.8004022836685181,-0.08452895283699036,thumbs_up
0.6123892664909363,0.784054696559906,-4.272868068255775e-07,0.6591387987136841,0.6855186820030212,-0.03843430429697037,0.7091022729873657,0.6085357069969177,-0.061878349632024765,0.7559195756912231,0.5567587614059448,-0.08028700202703476,0.8140121102333069,0.5301833152770996,-0.0921168327331543,0.7573304176330566,0.6904715299606323,-0.05908149480819702,0.6610522866249084,0.5670992732048035,-0.10005110502243042,0.6395595669746399,0.5889807939529419,-0.11606811732053757,0.6661489605903625,0.6329277753829956,-0.12235507369041443,0.7185068726539612,0.7655389904975891,-0.06102141737937927,0.6057544946670532,0.624820351600647,-0.0930047482252121,0.6033880114555359,0.6505547761917114,-0.08903471380472183,0.6442240476608276,0.6923176050186157,-0.08518441766500473,0.6685084700584412,0.8250957131385803,-0.06883972138166428,0.5639105439186096,0.6972047686576843,-0.10264065116643906,0.5701557397842407,0.7101853489875793,-0.08488645404577255,0.6061122417449951,0.7437225580215454,-0.06913779675960541,0.6156066656112671,0.8686628341674805,-0.08153379708528519,0.5358399748802185,0.7765599489212036,-0.1073056161403656,0.5472171306610107,0.7730163335800171,-0.10287415236234665,0.5761867761611938,0.7947734594345093,-0.09523913264274597,thumbs_up
0.5867927074432373,0.8229967355728149,-3.83219202149121e-07,0.6565006971359253,0.7433186173439026,-0.03221790865063667,0.7304739356040955,0.6897687911987305,-0.050790660083293915,0.7893570065498352,0.6561549305915833,-0.06434179842472076,0.842475175857544,0.6528753638267517,-0.07145428657531738,0.7803206443786621,0.7854312062263489,-0.04995324835181236,0.7266764044761658,0.625001072883606,-0.08790458738803864,0.7030685544013977,0.6438228487968445,-0.1044958233833313,0.7137250304222107,0.6961104869842529,-0.11195434629917145,0.7295625805854797,0.8442740440368652,-0.05278484895825386,0.6611526012420654,0.6571356058120728,-0.08528358489274979,0.6495071649551392,0.6949343085289001,-0.08588412404060364,0.6678026914596558,0.749838650226593,-0.08453536033630371,0.6683887839317322,0.8817553520202637,-0.06027180328965187,0.6042328476905823,0.7083417773246765,-0.09356662631034851,0.6007418036460876,0.7428868412971497,-0.07976163923740387,0.6178095936775208,0.7927577495574951,-0.06639710813760757,0.6018087863922119,0.9041451811790466,-0.07135412842035294,0.5577509999275208,0.7770645618438721,-0.09916727244853973,0.5629066228866577,0.7912613749504089,-0.096685029566288,0.5816184878349304,0.8293182849884033,-0.08925454318523407,thumbs_up
0.5365297794342041,0.77684485912323,-5.689037720912893e-07,0.6163516640663147,0.6998663544654846,-0.014996903017163277,0.696445882320404,0.6596823334693909,-0.027776960283517838,0.7611747980117798,0.639946699142456,-0.03906399384140968,0.8138103485107422,0.6403083801269531,-0.046655427664518356,0.7371784448623657,0.7427112460136414,-0.04004236310720444,0.7123265266418457,0.5771803855895996,-0.06900802254676819,0.6748909950256348,0.5883166193962097,-0.07739607244729996,0.674232542514801,0.6393676996231079,-0.08027485758066177,0.6864262819290161,0.7759900689125061,-0.04933113232254982,0.6497201323509216,0.585100531578064,-0.07644019275903702,0.6263448596000671,0.617285966873169,-0.07432913035154343,0.6314033269882202,0.6705915927886963,-0.07208201289176941,0.6265847086906433,0.7961623072624207,-0.060387272387742996,0.593325138092041,0.6199515461921692,-0.08702835440635681,0.5770796537399292,0.651942253112793,-0.0738324299454689,0.5832365155220032,0.7030062079429626,-0.06298653036355972,0.56229567527771,0.8077623248100281,-0.07266104966402054,0.5419989824295044,0.6693739295005798,-0.09316386282444,0.5373517870903015,0.6890915632247925,-0.08776013553142548,0.5444192886352539,0.7355638146400452,-0.07986246049404144,thumbs_up
0.7158608436584473,0.8450013399124146,-8.137754434756062e-07,0.6629398465156555,0.7524221539497375,-0.04613829031586647,0.6381353735923767,0.6372261643409729,-0.07072489708662033,0.6254159212112427,0.554230809211731,-0.09009253978729248,0.6103397607803345,0.487715482711792,-0.10178151726722717,0.7763755917549133,0.531154215335846,-0.038096290081739426,0.7124128341674805,0.5595421195030212,-0.081667460501194,0.6864301562309265,0.6363625526428223,-0.10858631879091263,0.6922191381454468,0.6747599244117737,-0.12407049536705017,0.8315746784210205,0.5765588879585266,-0.03572763875126839,0.7484117746353149,0.624723494052887,-0.07309513539075851,0.714634358882904,0.6831303238868713,-0.08422493189573288,0.7219107151031494,0.7007561326026917,-0.08824016153812408,0.8623909950256348,0.6496222019195557,-0.040896154940128326,0.7786200642585754,0.701990008354187,-0.07659117877483368,0.7441282272338867,0.7409332990646362,-0.07097289711236954,0.7529555559158325,0.7423030138015747,-0.06304880231618881,0.8789734840393066,0.7293801307678223,-0.05185968801379204,0.8113669753074646,0.770392894744873,-0.07447248697280884,0.7830482721328735,0.7943820357322693,-0.07183127105236053,0.7882825136184692,0.7923148274421692,-0.06576824188232422,thumbs_up
0.7834576368331909,0.8120996952056885,-3.4286586014786735e-07,0.8007957339286804,0.7073846459388733,0.0018732412718236446,0.8026294708251953,0.5853304266929626,-0.012780639342963696,0.8178992867469788,0.49481919407844543,-0.02792118676006794,0.8567392230033875,0.44959038496017456,-0.04432130232453346,0.7682446837425232,0.5413867831230164,-0.05155424028635025,0.6657629609107971,0.5080502033233643,-0.07053042203187943,0.6666171550750732,0.5513157844543457,-0.07120823860168457,0.6920315623283386,0.5741821527481079,-0.07044949382543564,0.7390322089195251,0.5966656804084778,-0.06462760269641876,0.6316257119178772,0.5669087171554565,-0.08106611669063568,0.6455453038215637,0.6059794425964355,-0.07085806131362915,0.6784670352935791,0.6239176392555237,-0.06597188115119934,0.7083266973495483,0.6592946648597717,-0.07527907937765121,0.6126762628555298,0.628940224647522,-0.08891534805297852,0.6336129903793335,0.6647805571556091,-0.07019878178834915,0.6669668555259705,0.6819756031036377,-0.05986621603369713,0.6790882349014282,0.724217414855957,-0.08512227237224579,0.611503541469574,0.7031861543655396,-0.09675686061382294,0.6345944404602051,0.7315192818641663,-0.0853634774684906,0.664438784122467,0.7434380054473877,-0.07651390880346298,thumbs_up
0.6217824816703796,0.7370713949203491,-7.241208663799625e-07,0.5672929883003235,0.6642894744873047,-0.044662438333034515,0.5489044785499573,0.5640053153038025,-0.06307267397642136,0.5409536361694336,0.48770689964294434,-0.074078768491745,0.532443106174469,0.41718435287475586,-0.07843613624572754,0.6595873832702637,0.5124437212944031,-0.04081951081752777,0.6034997701644897,0.5754916667938232,-0.06979630142450333,0.5831277966499329,0.6111840009689331,-0.08503222465515137,0.5970244407653809,0.6081296801567078,-0.09517796337604523,0.702255368232727,0.5632204413414001,-0.0346481129527092,0.6230005621910095,0.6461796164512634,-0.0615089051425457,0.5995962023735046,0.6603842973709106,-0.06745126098394394,0.6131389141082764,0.6392467021942139,-0.07096417993307114,0.7246546745300293,0.6257973909378052,-0.0340680368244648,0.6422997713088989,0.6964729428291321,-0.06305411458015442,0.6201075315475464,0.7076448202133179,-0.05595714598894119,0.6347408890724182,0.6881211400032043,-0.04865916445851326,0.7337884902954102,0.6839441657066345,-0.03854537755250931,0.6639156341552734,0.7370631694793701,-0.06163855642080307,0.6428970098495483,0.7459901571273804,-0.06045152246952057,0.6518429517745972,0.731346845626831,-0.05593916401267052,thumbs_up
0.6258668303489685,0.8160941004753113,-5.204860258345434e-07,0.654846727848053,0.6931861042976379,-0.013296617195010185,0.6943168044090271,0.6024293303489685,-0.028127063065767288,0.7324876189231873,0.5406901836395264,-0.04136578366160393,0.7742531895637512,0.5062220096588135,-0.05244265869259834,0.7509691715240479,0.6435661315917969,-0.041826650500297546,0.6655033826828003,0.5518144369125366,-0.067716084420681,0.643275260925293,0.5833911895751953,-0.07368214428424835,0.6637333035469055,0.6148761510848999,-0.07522013783454895,0.7272061705589294,0.7038171887397766,-0.0505019947886467,0.6270835995674133,0.6008108854293823,-0.07270771265029907,0.6191359162330627,0.636027991771698,-0.06867869198322296,0.640771210193634,0.6646890640258789,-0.06620894372463226,0.6928794384002686,0.7564791440963745,-0.060265906155109406,0.5982688665390015,0.6568094491958618,-0.0811934843659401,0.5953126549720764,0.6877577304840088,-0.06914246082305908,0.6188617944717407,0.7153412103652954,-0.06083504110574722,0.6528862714767456,0.8014228343963623,-0.07100281864404678,0.5776335597038269,0.7160043120384216,-0.08583956956863403,0.5787413716316223,0.7334295511245728,-0.0800471380352974,0.6010007858276367,0.7604202032089233,-0.073593370616436,thumbs_up
0.5695974826812744,0.848535418510437,-4.886951501248404e-07,0.6291688680648804,0.7642399072647095,-0.0124428765848279,0.6926054954528809,0.702059268951416,-0.029791776090860367,0.7433624267578125,0.6622516512870789,-0.04550528898835182,0.7919763326644897,0.6459652781486511,-0.0603707954287529,0.7308394908905029,0.750110387802124,-0.06042695418000221,0.6951421499252319,0.6135295033454895,-0.08690763264894485,0.660478413105011,0.6311737895011902,-0.08867239952087402,0.6592087149620056,0.6712657809257507,-0.08723407238721848,0.6878774762153625,0.7818707227706909,-0.06991755217313766,0.6473221778869629,0.6314910054206848,-0.09500837326049805,0.6228630542755127,0.6578105092048645,-0.08588027954101562,0.6252061724662781,0.6996319890022278,-0.08023550361394882,0.6365273594856262,0.8013519644737244,-0.07926812767982483,0.5987493395805359,0.656646728515625,-0.1039273589849472,0.5801480412483215,0.6837264895439148,-0.08650016784667969,0.5855210423469543,0.7275595664978027,-0.074407659471035,0.5834265351295471,0.812067449092865,-0.08874698728322983,0.554242730140686,0.6890704035758972,-0.1078459694981575,0.5479351282119751,0.7073166966438293,-0.09993996471166611,0.5556675791740417,0.7475987672805786,-0.09229841083288193,thumbs_up
0.6259081363677979,0.8881313800811768,-2.4391113129240694e-07,0.6613655686378479,0.8037585020065308,-0.004966764710843563,0.6880725622177124,0.6868385672569275,-0.023288341239094734,0.7190073728561401,0.6111122965812683,-0.040749263018369675,0.7643188834190369,0.5784186124801636,-0.058686576783657074,0.6704414486885071,0.6856092214584351,-0.06573551893234253,0.5876609086990356,0.5911921262741089,-0.09323245286941528,0.590867817401886,0.6312625408172607,-0.09909865260124207,0.6167470812797546,0.6673396229743958,-0.09965965151786804,0.6309464573860168,0.7357381582260132,-0.07597286999225616,0.5491851568222046,0.6365596055984497,-0.10016119480133057,0.5593845248222351,0.6748383045196533,-0.0925174131989479,0.5867000818252563,0.7113013863563538,-0.08746179193258286,0.5892552137374878,0.782711923122406,-0.08427248150110245,0.5200023055076599,0.6873559951782227,-0.1039951741695404,0.5330154895782471,0.721840500831604,-0.08459903299808502,0.5595403909683228,0.7569101452827454,-0.07098516821861267,0.548279881477356,0.8242194652557373,-0.09192772954702377,0.5011475086212158,0.7472654581069946,-0.10595835745334625,0.5167208909988403,0.7732080817222595,-0.09274976700544357,0.5391354560852051,0.8048173189163208,-0.08178956806659698,thumbs_up
